t,y
0.1353,-0.17541
0.1354,-1.8363
0.1355,0.22983
0.1356,-0.69126
0.1357,0.58561
0.1358,3.0013
0.1359,-1.438
0.136,-3.2692
0.1361,-1.1435
0.1362,-1.357
0.1363,-1.6794
0.1364,-0.55264
0.1365,-0.14282
0.1366,2.4979
0.1367,-0.52952
0.1368,-0.14734
0.1369,1.8487
0.137,2.2246
0.1371,-0.79227
0.1372,0.74621
0.1373,1.275
0.1374,-1.9408
0.1375,2.1903
0.1376,2.2783
0.1377,0.74584
0.1378,-2.68
0.1379,2.1989
0.138,-0.84611
0.1381,-1.3527
0.1382,-1.2835
0.1383,1.4202
0.1384,-0.79175
0.1385,1.0627
0.1386,2.805
0.1387,1.726
0.1388,-0.83607
0.1389,-2.4853
0.139,-0.64224
0.1391,1.7629
0.1392,0.16219
0.1393,-0.39505
0.1394,1.4942
0.1395,0.57978
0.1396,1.3482
0.1397,0.66395
0.1398,1.0781
0.1399,1.4566
0.14,3.3933
0.1401,-0.27916
0.1402,0.45621
0.1403,0.067992
0.1404,2.3604
0.1405,-0.87793
0.1406,1.4017
0.1407,-0.87983
0.1408,3.4841
0.1409,0.681
0.141,0.49354
0.1411,-1.45
0.1412,0.67752
0.1413,0.92214
0.1414,-1.4547
0.1415,-0.86937
0.1416,3.6101
0.1417,-0.52556
0.1418,0.75705
0.1419,-0.047227
0.142,-1.5286
0.1421,4.2404
0.1422,2.0082
0.1423,-0.90932
0.1424,-0.10269
0.1425,1.7794
0.1426,1.347
0.1427,1.7252
0.1428,2.96
0.1429,1.8683
0.143,2.2009
0.1431,-0.090399
0.1432,-1.2668
0.1433,2.6836
0.1434,2.3849
0.1435,-1.2248
0.1436,2.0585
0.1437,1.4299
0.1438,1.4266
0.1439,-1.8466
0.144,-1.8456
0.1441,3.99
0.1442,0.41765
0.1443,-1.4928
0.1444,0.34614
0.1445,-0.53779
0.1446,0.77768
0.1447,-2.218
0.1448,0.42474
0.1449,0.67816
0.145,-2.6579
0.1451,-1.618
0.1452,0.45655
0.1453,1.7515
0.1454,0.6721
0.1455,-0.6438
0.1456,0.10807
0.1457,-0.14382
0.1458,2.423
0.1459,-1.5386
0.146,1.641
0.1461,1.413
0.1462,1.6624
0.1463,2.6705
0.1464,0.43945
0.1465,-1.156
0.1466,1.2334
0.1467,1.2824
0.1468,1.3657
0.1469,1.9313
0.147,-1.0912
0.1471,-1.1279
0.1472,-3.7161
0.1473,0.68814
0.1474,0.49424
0.1475,2.7874
0.1476,0.4598
0.1477,1.6623
0.1478,0.85281
0.1479,-0.89181
0.148,0.92203
0.1481,-1.066
0.1482,-1.4246
0.1483,1.5656
0.1484,0.88114
0.1485,0.91178
0.1486,1.6422
0.1487,1.7836
0.1488,1.1748
0.1489,1.6289
0.149,0.3637
0.1491,1.0637
0.1492,1.7473
0.1493,1.6038
0.1494,4.6516
0.1495,0.62183
0.1496,0.34411
0.1497,-0.14345
0.1498,0.087376
0.1499,0.24885
0.15,2.8027
0.1501,2.2276
0.1502,0.48268
0.1503,2.6674
0.1504,3.506
0.1505,3.4453
0.1506,2.3536
0.1507,-1.441
0.1508,0.016374
0.1509,1.3722
0.151,-0.2688
0.1511,1.6336
0.1512,-0.061933
0.1513,1.4014
0.1514,0.66551
0.1515,0.10338
0.1516,2.4576
0.1517,0.30119
0.1518,2.0441
0.1519,2.7647
0.152,1.7815
0.1521,2.6577
0.1522,1.8087
0.1523,-1.5961
0.1524,1.3601
0.1525,1.73
0.1526,3.3346
0.1527,0.9952
0.1528,3.2016
0.1529,4.9599
0.153,2.62
0.1531,-3.0984
0.1532,0.36651
0.1533,1.8735
0.1534,2.2427
0.1535,-0.011864
0.1536,1.1453
0.1537,1.541
0.1538,1.8735
0.1539,-0.035121
0.154,-1.101
0.1541,1.2258
0.1542,5.0999
0.1543,2.6999
0.1544,0.78007
0.1545,-1.8039
0.1546,1.6095
0.1547,-2.9036
0.1548,-2.2623
0.1549,-1.8393
0.155,-0.29871
0.1551,1.7793
0.1552,0.089911
0.1553,0.7733
0.1554,0.69648
0.1555,0.55433
0.1556,0.90097
0.1557,0.47658
0.1558,0.51845
0.1559,4.4358
0.156,0.85953
0.1561,0.86064
0.1562,2.7937
0.1563,1.7489
0.1564,2.5872
0.1565,-0.37813
0.1566,1.6236
0.1567,0.8286
0.1568,0.65739
0.1569,0.61926
0.157,1.0041
0.1571,3.2071
0.1572,4.3997
0.1573,0.38821
0.1574,0.42893
0.1575,-3.1078
0.1576,0.26139
0.1577,2.0949
0.1578,2.5224
0.1579,4.0432
0.158,2.6326
0.1581,0.14022
0.1582,2.857
0.1583,1.6585
0.1584,0.030247
0.1585,2.8948
0.1586,3.0033
0.1587,1.0845
0.1588,2.0414
0.1589,0.89126
0.159,-0.84781
0.1591,2.7667
0.1592,0.94875
0.1593,-0.99409
0.1594,0.47322
0.1595,0.10993
0.1596,1.6116
0.1597,2.0665
0.1598,0.40706
0.1599,0.97732
0.16,2.1465
0.1601,0.89991
0.1602,0.94045
0.1603,1.2244
0.1604,0.90816
0.1605,2.3493
0.1606,3.0443
0.1607,2.4057
0.1608,0.58078
0.1609,1.8919
0.161,2.8055
0.1611,-0.5774
0.1612,-0.39387
0.1613,-0.14808
0.1614,1.4814
0.1615,2.8874
0.1616,-0.30979
0.1617,4.022
0.1618,0.58291
0.1619,2.4077
0.162,0.71333
0.1621,0.033234
0.1622,2.1629
0.1623,2.4748
0.1624,0.55878
0.1625,2.5152
0.1626,0.70902
0.1627,1.7923
0.1628,0.22973
0.1629,0.3014
0.163,-1.3667
0.1631,1.2649
0.1632,1.8461
0.1633,1.0666
0.1634,2.1994
0.1635,-0.007635
0.1636,4.2819
0.1637,0.29218
0.1638,1.4641
0.1639,0.64652
0.164,0.60563
0.1641,-0.37762
0.1642,0.41109
0.1643,2.0426
0.1644,2.9782
0.1645,-0.31007
0.1646,1.8294
0.1647,0.84263
0.1648,0.52762
0.1649,-1.0379
0.165,0.12481
0.1651,2.4434
0.1652,1.3543
0.1653,1.3469
0.1654,1.1081
0.1655,2.2805
0.1656,0.30712
0.1657,-0.11047
0.1658,-1.7713
0.1659,2.2761
0.166,0.18327
0.1661,2.2291
0.1662,-2.5138
0.1663,1.2232
0.1664,1.2601
0.1665,-1.4515
0.1666,-0.31472
0.1667,-0.80376
0.1668,-0.0073125
0.1669,-0.72571
0.167,-0.79471
0.1671,1.8263
0.1672,-0.51796
0.1673,-0.47641
0.1674,0.84319
0.1675,0.84598
0.1676,2.0549
0.1677,0.59379
0.1678,-1.0361
0.1679,0.32611
0.168,3.4982
0.1681,0.88692
0.1682,0.80164
0.1683,2.1868
0.1684,2.2161
0.1685,3.7229
0.1686,1.3731
0.1687,2.838
0.1688,1.3871
0.1689,0.39437
0.169,1.3269
0.1691,0.76693
0.1692,0.080203
0.1693,1.888
0.1694,-0.63021
0.1695,2.9763
0.1696,-0.4952
0.1697,2.5018
0.1698,2.5147
0.1699,-2.2545
0.17,0.84596
0.1701,2.4212
0.1702,-0.62826
0.1703,-0.41084
0.1704,2.1042
0.1705,0.37478
0.1706,1.5184
0.1707,-1.5961
0.1708,0.8731
0.1709,-0.35893
0.171,-1.9553
0.1711,0.94196
0.1712,-1.4124
0.1713,1.2893
0.1714,0.68959
0.1715,0.10337
0.1716,4.6675
0.1717,2.7074
0.1718,3.9414
0.1719,1.8593
0.172,1.7156
0.1721,0.85504
0.1722,0.77105
0.1723,3.4162
0.1724,0.1861
0.1725,2.6061
0.1726,2.7646
0.1727,-2.5566
0.1728,-1.0856
0.1729,-2.243
0.173,0.82145
0.1731,-0.069091
0.1732,-0.018887
0.1733,1.7761
0.1734,0.49233
0.1735,0.85717
0.1736,-2.9082
0.1737,3.9387
0.1738,1.4885
0.1739,0.59132
0.174,1.4482
0.1741,3.8354
0.1742,0.68335
0.1743,-1.0267
0.1744,-0.63847
0.1745,0.8516
0.1746,0.2675
0.1747,-0.41074
0.1748,2.0245
0.1749,4.6914
0.175,-0.67479
0.1751,-0.23187
0.1752,2.6336
0.1753,-0.18814
0.1754,0.89066
0.1755,2.5523
0.1756,-0.79559
0.1757,-1.2304
0.1758,0.28569
0.1759,0.67628
0.176,-0.8751
0.1761,0.40985
0.1762,4.1379
0.1763,0.55027
0.1764,-2.5041
0.1765,0.51484
0.1766,-2.3245
0.1767,-0.13755
0.1768,2.2547
0.1769,1.7751
0.177,2.9342
0.1771,0.036451
0.1772,-2.2111
0.1773,-3.4279
0.1774,-2.7617
0.1775,1.834
0.1776,-2.3236
0.1777,3.1507
0.1778,-0.30204
0.1779,-2.1433
0.178,1.3936
0.1781,1.2687
0.1782,0.22724
0.1783,-1.039
0.1784,-1.6843
0.1785,-2.2029
0.1786,-2.2276
0.1787,-2.0991
0.1788,2.1373
0.1789,2.178
0.179,0.36694
0.1791,0.77302
0.1792,2.0919
0.1793,-0.16351
0.1794,-0.4988
0.1795,1.378
0.1796,2.5589
0.1797,0.93427
0.1798,-0.93442
0.1799,2.0079
0.18,1.8934
0.1801,-2.1068
0.1802,-2.296
0.1803,0.26411
0.1804,-0.94045
0.1805,1.5223
0.1806,-0.42558
0.1807,-2.5421
0.1808,-1.9713
0.1809,1.7797
0.181,2.8063
0.1811,-0.33708
0.1812,1.1188
0.1813,1.8271
0.1814,0.85268
0.1815,4.1489
0.1816,1.3544
0.1817,-0.81615
0.1818,-1.06
0.1819,0.67069
0.182,0.69959
0.1821,0.49801
0.1822,3.9153
0.1823,4.8354
0.1824,1.1106
0.1825,1.2049
0.1826,2.1811
0.1827,-1.1883
0.1828,0.16424
0.1829,0.94168
0.183,-0.67771
0.1831,-0.23163
0.1832,-3.5234
0.1833,0.88717
0.1834,-1.1905
0.1835,0.15689
0.1836,0.1404
0.1837,0.32437
0.1838,-0.82856
0.1839,-2.3483
0.184,-0.37046
0.1841,1.9137
0.1842,1.1213
0.1843,1.8126
0.1844,2.1911
0.1845,0.51722
0.1846,-2.0501
0.1847,-0.68062
0.1848,2.5606
0.1849,-1.0355
0.185,0.32859
0.1851,0.18624
0.1852,0.49657
0.1853,-1.1054
0.1854,0.034556
0.1855,0.48047
0.1856,-4.7958
0.1857,0.019823
0.1858,0.80706
0.1859,1.3881
0.186,-0.81977
0.1861,0.85515
0.1862,0.2746
0.1863,-0.48094
0.1864,1.5395
0.1865,3.9261
0.1866,-0.44088
0.1867,0.28771
0.1868,0.64938
0.1869,2.0807
0.187,0.57642
0.1871,3.1512
0.1872,0.1317
0.1873,1.3821
0.1874,-0.42854
0.1875,0.037083
0.1876,2.1974
0.1877,-0.4781
0.1878,1.0304
0.1879,3.6569
0.188,0.40926
0.1881,-0.44724
0.1882,-1.2965
0.1883,-0.61785
0.1884,-0.43685
0.1885,-0.06397
0.1886,0.46027
0.1887,-0.58203
0.1888,-0.21117
0.1889,-1.6543
0.189,-0.56217
0.1891,1.1966
0.1892,-0.40962
0.1893,0.95883
0.1894,-0.22172
0.1895,0.50246
0.1896,1.8998
0.1897,1.7644
0.1898,-0.17538
0.1899,-1.1017
0.19,0.71875
0.1901,0.59722
0.1902,-2.2724
0.1903,0.24574
0.1904,-0.089461
0.1905,0.97456
0.1906,-1.366
0.1907,-1.0098
0.1908,0.49903
0.1909,-1.6445
0.191,1.4982
0.1911,0.038441
0.1912,0.010608
0.1913,0.90958
0.1914,1.0801
0.1915,-1.4023
0.1916,-1.1265
0.1917,1.141
0.1918,-0.78218
0.1919,-0.67865
0.192,2.721
0.1921,3.6347
0.1922,-0.28962
0.1923,0.16481
0.1924,-0.82493
0.1925,-1.4652
0.1926,-1.0535
0.1927,-0.087496
0.1928,-1.1159
0.1929,-1.1628
0.193,1.2729
0.1931,2.157
0.1932,-1.2045
0.1933,0.22598
0.1934,0.089231
0.1935,-0.11468
0.1936,-1.1719
0.1937,3.6794
0.1938,-0.37985
0.1939,-3.4294
0.194,1.2543
0.1941,-0.0079957
0.1942,-0.5808
0.1943,0.64892
0.1944,-0.54992
0.1945,0.74022
0.1946,-2.1381
0.1947,-0.90598
0.1948,2.7379
0.1949,-1.4111
0.195,0.067395
0.1951,-1.3914
0.1952,0.14413
0.1953,-1.0967
0.1954,-2.5797
0.1955,-0.53936
0.1956,0.54695
0.1957,0.74019
0.1958,0.67611
0.1959,1.145
0.196,2.5255
0.1961,-0.049403
0.1962,-1.8155
0.1963,-1.7523
0.1964,1.1387
0.1965,3.0546
0.1966,0.96515
0.1967,1.5886
0.1968,0.63056
0.1969,1.871
0.197,3.4548
0.1971,-1.0861
0.1972,-2.3017
0.1973,-0.82035
0.1974,0.0072031
0.1975,-1.4701
0.1976,-1.5975
0.1977,2.008
0.1978,-1.2234
0.1979,0.10613
0.198,-1.9848
0.1981,-0.7734
0.1982,-0.60305
0.1983,0.069122
0.1984,-1.245
0.1985,0.26439
0.1986,-1.2507
0.1987,1.4316
0.1988,-0.23313
0.1989,-2.4624
0.199,-0.60478
0.1991,0.92861
0.1992,-1.1433
0.1993,-0.68622
0.1994,-0.50136
0.1995,-1.781
0.1996,-0.15253
0.1997,2.3698
0.1998,0.92777
0.1999,-1.0501
0.2,-3.024
0.2001,0.69521
0.2002,2.0726
0.2003,0.47692
0.2004,-2.6406
0.2005,-0.038176
0.2006,-1.5842
0.2007,1.1939
0.2008,1.5842
0.2009,-0.44093
0.201,-1.4721
0.2011,0.40276
0.2012,1.1574
0.2013,-1.1622
0.2014,-3.4322
0.2015,-0.73049
0.2016,-1.481
0.2017,-2.5377
0.2018,-2.1516
0.2019,-0.49891
0.202,0.68962
0.2021,-0.78362
0.2022,2.9918
0.2023,0.95852
0.2024,0.79821
0.2025,-0.50868
0.2026,0.64324
0.2027,1.3332
0.2028,0.75836
0.2029,0.095021
0.203,0.10719
0.2031,-1.3311
0.2032,0.40142
0.2033,-0.35553
0.2034,0.91362
0.2035,-1.5751
0.2036,-2.137
0.2037,-1.513
0.2038,0.24986
0.2039,-3.3261
0.204,0.96621
0.2041,1.1514
0.2042,1.6347
0.2043,0.32937
0.2044,-0.44634
0.2045,0.14516
0.2046,0.61992
0.2047,3.3849
0.2048,0.70791
0.2049,2.3892
0.205,0.1778
0.2051,-1.3919
0.2052,-3.2299
0.2053,-0.10835
0.2054,-0.43789
0.2055,0.0046643
0.2056,1.6319
0.2057,-1.9187
0.2058,-1.113
0.2059,0.10695
0.206,-2.7981
0.2061,0.41234
0.2062,1.1528
0.2063,0.45519
0.2064,-0.75781
0.2065,-1.5252
0.2066,-1.4594
0.2067,-0.69701
0.2068,-1.1242
0.2069,-1.0974
0.207,-1.0758
0.2071,0.11346
0.2072,2.0563
0.2073,1.0781
0.2074,0.29279
0.2075,1.8246
0.2076,-2.5049
0.2077,-2.496
0.2078,-0.15778
0.2079,1.1519
0.208,2.5805
0.2081,1.1985
0.2082,0.34199
0.2083,0.63499
0.2084,0.67471
0.2085,1.2016
0.2086,-1.248
0.2087,0.99731
0.2088,-1.0198
0.2089,-0.8451
0.209,-1.6675
0.2091,-0.024308
0.2092,-1.4181
0.2093,0.46761
0.2094,-1.5764
0.2095,-2.6305
0.2096,-2.4266
0.2097,-0.30475
0.2098,0.14776
0.2099,-0.82929
0.21,-1.3047
0.2101,-1.1316
0.2102,0.67716
0.2103,-0.86774
0.2104,-2.0395
0.2105,-0.54212
0.2106,-0.88896
0.2107,0.37123
0.2108,-1.9783
0.2109,0.33359
0.211,-2.078
0.2111,-3.7452
0.2112,-3.3719
0.2113,-0.005625
0.2114,-2.7515
0.2115,-2.2172
0.2116,0.17223
0.2117,-1.6521
0.2118,-1.1659
0.2119,-0.74494
0.212,-3.1504
0.2121,0.018777
0.2122,0.72503
0.2123,-0.30465
0.2124,-2.4094
0.2125,-2.5858
0.2126,0.065696
0.2127,-3.5683
0.2128,-1.3514
0.2129,0.95275
0.213,-3.4345
0.2131,-1.4411
0.2132,-1.5096
0.2133,-1.8063
0.2134,-4.006
0.2135,1.3215
0.2136,-0.90088
0.2137,-1.308
0.2138,-0.86851
0.2139,-2.6676
0.214,-0.3876
0.2141,1.8172
0.2142,1.0589
0.2143,-1.0798
0.2144,-1.4556
0.2145,-1.7941
0.2146,-0.84542
0.2147,-0.13813
0.2148,-3.494
0.2149,-1.1841
0.215,-2.1004
0.2151,-0.52096
0.2152,1.7598
0.2153,-2.2445
0.2154,-3.366
0.2155,0.30418
0.2156,-0.57064
0.2157,1.828
0.2158,-0.74767
0.2159,1.8515
0.216,-1.3878
0.2161,-3.0593
0.2162,-0.38244
0.2163,-1.9046
0.2164,-0.63696
0.2165,0.23087
0.2166,-3.0608
0.2167,-2.5362
0.2168,-2.5861
0.2169,-1.9946
0.217,0.064744
0.2171,-1.1853
0.2172,0.58857
0.2173,-1.9416
0.2174,-3.3718
0.2175,-1.0671
0.2176,-0.36611
0.2177,-3.8962
0.2178,-0.45187
0.2179,-2.8712
0.218,0.62182
0.2181,1.1055
0.2182,-3.866
0.2183,2.115
0.2184,-2.1912
0.2185,-0.49445
0.2186,-1.3654
0.2187,-2.0499
0.2188,-1.1532
0.2189,-1.8942
0.219,0.37376
0.2191,-1.1771
0.2192,0.17093
0.2193,-2.8703
0.2194,-0.034707
0.2195,-2.0596
0.2196,-0.85098
0.2197,-2.595
0.2198,-1.9658
0.2199,-2.1503
0.22,1.6988
0.2201,-2.1196
0.2202,-3.0787
0.2203,0.057765
0.2204,-0.34519
0.2205,-0.78533
0.2206,1.1643
0.2207,-0.73978
0.2208,-2.0996
0.2209,-2.5767
0.221,-2.9456
0.2211,-0.64405
0.2212,0.79494
0.2213,-0.3143
0.2214,0.21442
0.2215,-0.27268
0.2216,-2.5917
0.2217,2.777
0.2218,0.29589
0.2219,-1.0455
0.222,-0.49108
0.2221,-1.2426
0.2222,-0.88997
0.2223,-0.89889
0.2224,-0.28487
0.2225,-1.4219
0.2226,-1.4032
0.2227,-1.1657
0.2228,-1.4156
0.2229,1.1777
0.223,0.50742
0.2231,-1.6433
0.2232,-3.0031
0.2233,-0.094079
0.2234,-4.5119
0.2235,-2.0724
0.2236,-0.03857
0.2237,-0.12619
0.2238,0.31791
0.2239,0.13394
0.224,0.71808
0.2241,2.0868
0.2242,-2.5103
0.2243,-0.64948
0.2244,0.70615
0.2245,-0.91464
0.2246,0.16046
0.2247,-1.9193
0.2248,-1.3356
0.2249,-3.0898
0.225,-0.36257
0.2251,-1.4069
0.2252,0.6776
0.2253,-4.6846
0.2254,-0.46167
0.2255,-0.31265
0.2256,-2.6529
0.2257,-1.9393
0.2258,-1.5267
0.2259,1.5155
0.226,0.28129
0.2261,-2.3767
0.2262,0.93884
0.2263,-3.7194
0.2264,-0.88848
0.2265,1.6956
0.2266,-1.1965
0.2267,0.30735
0.2268,-0.92471
0.2269,1.2253
0.227,-2.0187
0.2271,0.71904
0.2272,0.55444
0.2273,-0.42333
0.2274,1.8957
0.2275,-2.0583
0.2276,-1.1355
0.2277,-2.9396
0.2278,-0.58278
0.2279,-0.15597
0.228,-2.4934
0.2281,-0.38829
0.2282,-3.2898
0.2283,-1.6864
0.2284,-3.1206
0.2285,-3.8547
0.2286,0.86035
0.2287,1.3005
0.2288,-3.0408
0.2289,-2.2203
0.229,-2.3307
0.2291,-0.89723
0.2292,2.3617
0.2293,-1.0667
0.2294,-1.0685
0.2295,1.445
0.2296,-0.18329
0.2297,2.2172
0.2298,-2.8714
0.2299,0.061695
0.23,0.056106
0.2301,-1.749
0.2302,-4.1146
0.2303,-1.2487
0.2304,-0.33781
0.2305,-1.9778
0.2306,0.77659
0.2307,-1.1468
0.2308,-0.52251
0.2309,-0.65533
0.231,-0.87579
0.2311,0.69795
0.2312,1.1349
0.2313,0.66493
0.2314,-0.051806
0.2315,1.3443
0.2316,0.78014
0.2317,-0.80623
0.2318,-0.94194
0.2319,-0.57342
0.232,0.98577
0.2321,-4.2286
0.2322,-0.82795
0.2323,0.045575
0.2324,-2.616
0.2325,-0.084083
0.2326,-1.2286
0.2327,-1.4528
0.2328,-1.3339
0.2329,1.1266
0.233,-0.49746
0.2331,-0.89482
0.2332,-1.0186
0.2333,-0.54637
0.2334,0.29098
0.2335,-0.35424
0.2336,-2.3017
0.2337,-1.9993
0.2338,-0.91465
0.2339,0.80732
0.234,0.39051
0.2341,-2.1637
0.2342,-2.5962
0.2343,0.08851
0.2344,-1.4825
0.2345,-1.0799
0.2346,0.15545
0.2347,-4.0872
0.2348,0.066795
0.2349,0.9142
0.235,-3.3597
0.2351,-0.30601
0.2352,1.3192
0.2353,0.035743
0.2354,0.45666
0.2355,-1.6139
0.2356,-2.1029
0.2357,0.80452
0.2358,-0.25764
0.2359,-0.20807
0.236,-1.2933
0.2361,0.34799
0.2362,-2.3615
0.2363,-0.49931
0.2364,-2.2689
0.2365,-1.2346
0.2366,-0.86472
0.2367,-3.5266
0.2368,-2.5655
0.2369,-2.015
0.237,1.3925
0.2371,1.5065
0.2372,1.6718
0.2373,-1.1153
0.2374,-1.6336
0.2375,-2.5861
0.2376,-0.42944
0.2377,1.2895
0.2378,-2.7527
0.2379,-1.9194
0.238,-0.61232
0.2381,-2.9694
0.2382,2.3504
0.2383,0.51438
0.2384,-0.27104
0.2385,-2.6795
0.2386,-1.9766
0.2387,-0.83329
0.2388,-2.7295
0.2389,-2.5603
0.239,1.1318
0.2391,-3.3496
0.2392,-3.0407
0.2393,-3.5234
0.2394,-0.99396
0.2395,-2.3841
0.2396,0.28331
0.2397,-2.6311
0.2398,-0.33003
0.2399,0.1328
0.24,-4.4835
0.2401,-0.95835
0.2402,0.11986
0.2403,1.3189
0.2404,-2.0611
0.2405,0.65542
0.2406,0.05234
0.2407,-0.60948
0.2408,-1.6095
0.2409,1.7149
0.241,-3.4743
0.2411,-2.5452
0.2412,1.0259
0.2413,-1.1421
0.2414,0.88294
0.2415,-1.0497
0.2416,-0.46186
0.2417,0.11673
0.2418,0.74341
0.2419,1.9752
0.242,0.82294
0.2421,0.10313
0.2422,0.25985
0.2423,-1.092
0.2424,0.48581
0.2425,1.6279
0.2426,-0.5644
0.2427,-0.62851
0.2428,-0.55985
0.2429,-2.2915
0.243,0.71042
0.2431,0.024662
0.2432,0.0030108
0.2433,-0.22292
0.2434,-0.14225
0.2435,4.1009
0.2436,-0.92591
0.2437,-0.78153
0.2438,0.79898
0.2439,0.33717
0.244,-1.1605
0.2441,-3.3594
0.2442,-1.4104
0.2443,3.0843
0.2444,-0.51428
0.2445,1.1538
0.2446,-1.3407
0.2447,2.0487
0.2448,1.8748
0.2449,1.1696
0.245,1.0044
0.2451,-2.9599
0.2452,0.35966
0.2453,-0.53284
0.2454,0.32183
0.2455,0.8427
0.2456,0.0091714
0.2457,-1.0374
0.2458,-0.28378
0.2459,0.87259
0.246,2.922
0.2461,-0.84545
0.2462,-3.5395
0.2463,-0.3678
0.2464,0.49544
0.2465,-0.19686
0.2466,-1.7841
0.2467,-0.72093
0.2468,0.01363
0.2469,-3.1154
0.247,0.6661
0.2471,-3.6129
0.2472,-0.28886
0.2473,0.12324
0.2474,0.91444
0.2475,0.19144
0.2476,1.7572
0.2477,-2.0142
0.2478,-1.5182
0.2479,-0.71637
0.248,1.0381
0.2481,1.547
0.2482,0.64305
0.2483,-2.0636
0.2484,0.22967
0.2485,-1.5927
0.2486,0.00048137
0.2487,1.109
0.2488,-0.56112
0.2489,2.0053
0.249,-1.9942
0.2491,1.7474
0.2492,1.514
0.2493,1.3006
0.2494,0.18319
0.2495,0.097466
0.2496,1.2544
0.2497,0.0074655
0.2498,-1.4643
0.2499,-1.2106
0.25,0.2003
0.2501,-0.89064
0.2502,0.75911
0.2503,-0.40809
0.2504,-1.683
0.2505,0.53436
0.2506,0.60995
0.2507,-1.7624
0.2508,0.25259
0.2509,-1.6959
0.251,-4.2749
0.2511,0.82131
0.2512,-0.41256
0.2513,-2.4292
0.2514,1.0433
0.2515,1.1639
0.2516,0.20097
0.2517,0.91099
0.2518,-2.9957
0.2519,-1.0245
0.252,-1.8255
0.2521,-1.237
0.2522,-0.39424
0.2523,-1.9141
0.2524,0.49275
0.2525,1.9695
0.2526,0.27118
0.2527,-0.0091696
0.2528,1.198
0.2529,0.43614
0.253,0.010333
0.2531,1.1174
0.2532,3.1042
0.2533,-0.92986
0.2534,0.64718
0.2535,1.6026
0.2536,-1.4561
0.2537,-3.915
0.2538,-1.1282
0.2539,-0.69997
0.254,-0.68186
0.2541,2.445
0.2542,-0.53136
0.2543,0.67166
0.2544,-2.997
0.2545,1.7318
0.2546,0.57043
0.2547,-1.761
0.2548,0.62955
0.2549,1.523
0.255,-0.24644
0.2551,0.14458
0.2552,-0.83469
0.2553,0.37697
0.2554,-0.96824
0.2555,-2.2657
0.2556,-2.1798
0.2557,-0.7452
0.2558,-0.6334
0.2559,-2.1442
0.256,-0.77267
0.2561,2.3882
0.2562,1.2675
0.2563,0.66237
0.2564,0.0083575
0.2565,-1.6256
0.2566,-0.19165
0.2567,-1.6796
0.2568,0.5193
0.2569,0.17904
0.257,0.44815
0.2571,0.77315
0.2572,2.2443
0.2573,0.7691
0.2574,1.7507
0.2575,-0.98322
0.2576,-0.071456
0.2577,0.52786
0.2578,0.00023078
0.2579,0.56916
0.258,0.99754
0.2581,4.8377
0.2582,-0.28949
0.2583,0.42409
0.2584,0.032707
0.2585,1.3784
0.2586,2.3279
0.2587,0.23412
0.2588,2.2189
0.2589,1.7038
0.259,0.21613
0.2591,1.4746
0.2592,2.3524
0.2593,1.82
0.2594,-0.93018
0.2595,0.95737
0.2596,-2.3241
0.2597,2.1597
0.2598,-0.050693
0.2599,3.7548
0.26,-0.37753
0.2601,1.1049
0.2602,0.38093
0.2603,0.73562
0.2604,2.5672
0.2605,0.90176
0.2606,-0.63625
0.2607,0.22064
0.2608,2.244
0.2609,-0.90676
0.261,-2.8428
0.2611,2.3377
0.2612,2.4608
0.2613,-0.42582
0.2614,1.7309
0.2615,0.42903
0.2616,-0.52776
0.2617,-0.62108
0.2618,1.671
0.2619,0.73136
0.262,-2.0333
0.2621,0.84166
0.2622,1.5428
0.2623,-1.295
0.2624,2.0278
0.2625,1.3428
0.2626,-0.33483
0.2627,-1.7432
0.2628,-3.1555
0.2629,3.1131
0.263,-0.075612
0.2631,2.0246
0.2632,2.1831
0.2633,3.1672
0.2634,0.37817
0.2635,1.9096
0.2636,-1.3568
0.2637,-0.54408
0.2638,2.9235
0.2639,1.9488
0.264,2.0148
0.2641,-0.21956
0.2642,0.45601
0.2643,-0.52183
0.2644,2.8076
0.2645,0.22652
0.2646,0.87185
0.2647,1.4391
0.2648,-1.0178
0.2649,0.75547
0.265,2.7538
0.2651,0.52099
0.2652,2.5236
0.2653,2.6768
0.2654,-0.45131
0.2655,0.44513
0.2656,1.8071
0.2657,-2.1844
0.2658,2.8527
0.2659,-0.17065
0.266,-0.95876
0.2661,1.6538
0.2662,0.48338
0.2663,0.43782
0.2664,-2.4046
0.2665,-0.69288
0.2666,1.8941
0.2667,1.2502
0.2668,1.1799
0.2669,0.2589
0.267,-1.111
0.2671,1.4314
0.2672,1.3093
0.2673,0.58951
0.2674,1.7567
0.2675,0.99215
0.2676,-0.86731
0.2677,-1.8298
0.2678,0.90691
0.2679,-2.5267
0.268,0.33984
0.2681,3.4569
0.2682,0.57082
0.2683,1.98
0.2684,-0.61062
0.2685,-1.3869
0.2686,0.22088
0.2687,-0.45305
0.2688,2.0686
0.2689,-0.37245
0.269,1.7364
0.2691,1.4499
0.2692,-0.21317
0.2693,0.46035
0.2694,1.8934
0.2695,0.255
0.2696,-0.75685
0.2697,-1.5161
0.2698,3.0857
0.2699,-0.005284
0.27,0.5588
0.2701,-2.0908
0.2702,0.50793
0.2703,0.4816
0.2704,1.0706
0.2705,0.56596
0.2706,-1.8913
0.2707,-0.59237
0.2708,-0.018718
0.2709,0.10261
0.271,1.8536
